lap_key,season,round,Driver,LapNumber,Team,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,n_samples,speed_mean,speed_std,speed_min,speed_max,speed_median,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_median,brake_mean,brake_std,brake_min,brake_max,brake_median,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_median,gear_mean,gear_std,gear_min,gear_max,gear_median,throttle_zero_frac,throttle_low_frac,throttle_mid_frac,throttle_high_frac,throttle_full_frac,brake_active_frac,brake_hard_frac,drs_active_frac,first_brake_frac_pos,last_brake_frac_pos,first_full_throttle_frac_pos,last_full_throttle_frac_pos,gear_change_count,brake_on_count,drs_toggle_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,speed_diff_abs_max,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,throttle_diff_abs_max,brake_diff_mean,brake_diff_std,brake_diff_abs_mean,brake_diff_abs_max,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,rpm_diff_abs_max,speed_cv,rpm_cv,sector_sum_seconds,sector1_share,sector2_share,sector3_share,speed_p10,speed_p25,speed_p75,speed_p90,throttle_p10,throttle_p25,throttle_p75,throttle_p90,brake_p90
2024_20_HUL_2.0,2024,20,HUL,2.0,Haas F1 Team,77.186,27.435,29.881,19.87,SOFT,2.0,286,198.24475524475525,84.16618621644078,66.0,348.0,188.0,282.0,60.47552447552447,43.429447874759084,0.0,100.0,82.5,0.23426573426573427,0.4242814185419688,0.0,1.0,0.0,9974.05944055944,1795.9449762890654,4917.0,12428.0,10719.5,5.111888111888112,2.00036801914011,2,8,5.0,0.24125874125874125,0.2867132867132867,0.1993006993006993,0.513986013986014,0.4825174825174825,0.23426573426573427,0.0,1.0,0.14335664335664336,0.916083916083916,0.0,0.9965034965034965,34,23,1,-0.02456140350877193,11.293589742025391,8.03859649122807,45.0,0.0,18.094626079522797,7.36140350877193,100.0,0.0,0.2783249696530916,0.07719298245614035,1.0,3.414035087719298,554.6246959191859,400.4245614035088,2101.0,0.42455693777385556,0.18006158746015372,77.186,0.3554401057186536,0.3871297903764931,0.2574301039048532,94.0,118.25,271.75,318.5,0.0,1.25,100.0,100.0,1.0
2024_20_LAW_8.0,2024,20,LAW,8.0,RB,77.162,27.666,29.64,19.856,SOFT,2.0,291,196.05154639175257,82.14785297011984,68.0,344.0,189.0,276.0,64.63230240549828,42.182348668174086,0.0,100.0,100.0,0.2027491408934708,0.40273975805074996,0.0,1.0,0.0,10047.333333333334,1612.358857406586,6052.0,12254.0,10719.0,4.8728522336769755,2.0962162403639764,2,8,5.0,0.23711340206185566,0.2611683848797251,0.1958762886597938,0.5429553264604811,0.5017182130584192,0.2027491408934708,0.0,1.0,0.14432989690721648,0.9140893470790378,0.0,0.9965635738831615,33,23,1,-0.020689655172413793,11.630093981904029,7.413793103448276,78.0,0.0,19.082592295590324,6.862068965517241,100.0,0.0,0.2759068094013782,0.07586206896551724,1.0,-0.7689655172413793,552.0318227145818,398.78275862068966,2240.0,0.4190115022401864,0.16047629793045443,77.162,0.3585443612140691,0.384126901842876,0.25732873694305486,95.0,116.5,263.0,313.0,0.0,12.0,100.0,100.0,1.0
2024_20_LEC_20.0,2024,20,LEC,20.0,Ferrari,76.265,27.069,29.429,19.767,SOFT,2.0,291,200.58419243986253,86.15048356350015,62.0,349.0,193.0,287.0,63.292096219931274,40.34994217922216,0.0,100.0,84.0,0.21649484536082475,0.41256483186352594,0.0,1.0,0.0,10171.453608247422,1646.9225722684357,5548.0,12392.0,10783.0,5.027491408934708,2.14779764404227,2,8,5.0,0.09278350515463918,0.2646048109965636,0.21993127147766323,0.5154639175257731,0.4639175257731959,0.21649484536082475,0.0,1.0,0.15120274914089346,0.9278350515463918,0.0,0.9965635738831615,32,25,1,-0.05517241379310345,11.099287243143623,7.675862068965517,47.0,0.0,17.10035512288326,6.917241379310345,99.0,0.0,0.2881752638568445,0.08275862068965517,1.0,2.56551724137931,544.2422218448867,391.04137931034484,2145.0,0.42949787077228957,0.16191614647222546,76.265,0.3549334557136301,0.38587818789746275,0.2591883563889071,95.0,120.0,279.5,321.0,1.0,11.5,99.0,99.0,1.0
2024_20_MAG_17.0,2024,20,MAG,17.0,Haas F1 Team,76.886,27.398,29.624,19.864,SOFT,2.0,299,200.37123745819397,85.42098261323859,68.0,348.0,195.0,280.0,61.130434782608695,43.74444981260646,0.0,100.0,87.0,0.2140468227424749,0.4108470679419721,0.0,1.0,0.0,10221.030100334448,1601.821595954252,5891.0,12418.0,10827.0,4.996655518394649,2.149603253169031,2,8,5.0,0.26755852842809363,0.2976588628762542,0.1806020066889632,0.5217391304347826,0.4816053511705686,0.2140468227424749,0.0,1.0,0.15719063545150502,0.9163879598662207,0.0,0.9966555183946488,33,27,1,-0.03355704697986577,11.291017917854608,7.590604026845638,56.0,0.0,19.333333333333332,6.97986577181208,100.0,0.0,0.2958751215328648,0.087248322147651,1.0,3.0134228187919465,523.807929773852,381.7248322147651,1509.0,0.42631359518883577,0.1567182153100046,76.886,0.35634575865567203,0.385297713497906,0.258356527846422,93.8,121.0,275.0,321.0,0.0,0.0,100.0,100.0,1.0
2024_20_NOR_14.0,2024,20,NOR,14.0,McLaren,76.26,27.291,29.191,19.778,SOFT,2.0,286,198.41608391608392,83.3429500278657,66.0,344.0,197.5,278.0,60.97202797202797,43.17105008796358,0.0,100.0,85.0,0.20279720279720279,0.4027874901703903,0.0,1.0,0.0,10011.227272727272,1742.491259740241,5225.0,12266.0,10740.5,5.0,2.045105410572002,2,8,5.0,0.24125874125874125,0.3006993006993007,0.18181818181818182,0.5174825174825175,0.479020979020979,0.20279720279720279,0.0,1.0,0.14335664335664336,0.916083916083916,0.0,0.9965034965034965,32,23,1,-0.031578947368421054,11.635411555918921,7.463157894736842,66.0,0.0,18.85844227581967,7.635087719298245,100.0,0.0,0.2783249696530916,0.07719298245614035,1.0,4.4035087719298245,510.62366105291454,377.919298245614,1531.0,0.42004130100216025,0.17405371112562398,76.25999999999999,0.35786782061369,0.382782585890375,0.25934959349593495,96.5,119.0,269.75,314.0,0.0,3.0,100.0,100.0,1.0
2024_20_OCO_8.0,2024,20,OCO,8.0,Alpine,77.617,27.658,29.887,20.072,SOFT,2.0,296,197.7972972972973,83.98131022582886,68.0,349.0,189.0,281.0,62.625,42.559843212085354,0.0,100.0,87.5,0.23310810810810811,0.4235265206533678,0.0,1.0,0.0,9935.510135135135,1780.5191948661382,5061.0,12521.0,10656.0,5.04054054054054,2.031542382670906,2,8,5.0,0.22635135135135134,0.28716216216216217,0.19256756756756757,0.5202702702702703,0.46283783783783783,0.23310810810810811,0.0,1.0,0.14864864864864866,0.918918918918919,0.0,0.9966216216216216,30,29,1,-0.010169491525423728,11.280735714947614,7.589830508474576,53.0,0.0,17.99640931684206,6.888135593220339,100.0,0.0,0.3086066999241838,0.09491525423728814,1.0,3.1322033898305084,510.32495264561345,382.2508474576271,1680.0,0.42458269841575025,0.17920762705174584,77.617,0.3563394617158612,0.38505739721968124,0.2586031410644575,93.5,117.75,269.0,318.5,0.0,8.75,100.0,100.0,1.0
2024_20_PER_8.0,2024,20,PER,8.0,Red Bull Racing,77.611,27.555,29.859,20.197,SOFT,2.0,298,197.5738255033557,85.1781432074317,66.0,348.0,191.0,282.0,61.513422818791945,44.233024148049175,0.0,100.0,100.0,0.21140939597315436,0.40899485912853883,0.0,1.0,0.0,9874.540268456376,1825.9786509503683,5470.0,12294.0,10687.5,4.9630872483221475,1.9954442723899737,2,8,5.0,0.2214765100671141,0.3053691275167785,0.15771812080536912,0.5369127516778524,0.5302013422818792,0.21140939597315436,0.0,1.0,0.1644295302013423,0.9228187919463087,0.0,0.9966442953020134,32,25,1,-0.013468013468013467,11.234891676059496,7.542087542087542,55.0,0.0,19.255044968962206,6.626262626262626,100.0,0.0,0.2847473987257497,0.08080808080808081,1.0,3.272727272727273,531.8845349102176,375.993265993266,1984.0,0.4311205848771957,0.1849178393431993,77.611,0.35503987836775713,0.38472639187744007,0.2602337297548028,91.7,114.0,270.0,321.20000000000005,0.0,5.0,100.0,100.0,1.0
2024_20_PIA_7.0,2024,20,PIA,7.0,McLaren,77.597,27.654,29.937,20.006,SOFT,4.0,298,197.03355704697987,85.5914590367058,67.0,347.0,193.0,280.0,58.81208053691275,42.970880301733985,0.0,99.0,78.0,0.20469798657718122,0.40415944622850336,0.0,1.0,0.0,10066.181208053691,1659.9614414964888,5763.0,12216.0,10749.5,4.946308724832215,2.1782062088347947,2,8,5.0,0.2550335570469799,0.31208053691275167,0.1912751677852349,0.4966442953020134,0.43288590604026844,0.20469798657718122,0.0,1.0,0.1610738255033557,0.9395973154362416,0.0,0.9966442953020134,34,21,1,-0.030303030303030304,11.59868458186031,7.343434343434343,82.0,0.003367003367003367,17.917509614540485,7.161616161616162,99.0,0.0,0.25993762245501817,0.06734006734006734,1.0,3.3905723905723906,517.4184251334472,384.7912457912458,1641.0,0.43440041543937474,0.16490478436533573,77.59700000000001,0.35637975694936663,0.3858009974612421,0.25781924558939134,92.0,114.25,273.0,320.6,0.0,0.0,99.0,99.0,1.0
2024_20_RUS_18.0,2024,20,RUS,18.0,Mercedes,76.356,27.38,29.263,19.713,SOFT,2.0,289,201.6401384083045,84.88739629639242,67.0,346.0,196.0,279.0,63.63321799307958,42.58411288862716,0.0,100.0,100.0,0.21453287197231835,0.4112099437505039,0.0,1.0,0.0,10179.311418685122,1758.1576669480835,5618.0,12380.0,10883.0,5.093425605536332,2.141259290576685,2,8,5.0,0.22837370242214533,0.2698961937716263,0.19377162629757785,0.5363321799307958,0.5051903114186851,0.21453287197231835,0.0,1.0,0.1695501730103806,0.9273356401384083,0.0,0.9965397923875432,30,21,1,-0.08333333333333333,11.907892735814574,7.611111111111111,53.0,0.0,18.407883480075267,6.944444444444445,100.0,0.0,0.2639818386742273,0.06944444444444445,1.0,1.9305555555555556,558.5137401605464,404.65277777777777,2100.0,0.42098461628955297,0.1727187227734101,76.356,0.3585834773953586,0.38324427680863327,0.2581722457960082,94.8,118.0,277.0,320.0,0.0,10.0,100.0,100.0,1.0
2024_20_SAI_20.0,2024,20,SAI,20.0,Ferrari,75.946,27.037,29.296,19.613,SOFT,2.0,292,202.28082191780823,84.4539560721068,66.0,349.0,195.5,283.0,64.11643835616438,41.36494361735523,0.0,100.0,90.0,0.22945205479452055,0.42120230599212405,0.0,1.0,0.0,10196.236301369863,1652.305681235979,5750.0,12386.0,10820.0,5.11986301369863,2.133680809212863,2,8,5.0,0.1643835616438356,0.2568493150684932,0.21232876712328766,0.5308219178082192,0.4965753424657534,0.22945205479452055,0.0,1.0,0.15753424657534246,0.9143835616438356,0.0,0.9965753424657534,30,23,1,-0.013745704467353952,11.612707815917416,7.869415807560137,51.0,0.0,17.41125280207978,6.9553264604811,98.0,0.0,0.2754306972098739,0.07560137457044673,1.0,-0.010309278350515464,593.7012977313045,431.8659793814433,2452.0,0.41750846803669095,0.162050548104107,75.946,0.3560029494640929,0.3857477681510547,0.2582492823848524,100.0,124.0,275.0,322.90000000000003,0.0,13.0,99.0,99.0,1.0
2024_20_STR_11.0,2024,20,STR,11.0,Aston Martin,77.294,27.573,29.848,19.873,SOFT,2.0,284,196.89084507042253,83.23629814761507,63.0,348.0,188.5,285.0,62.08802816901409,42.764074586621035,0.0,100.0,94.5,0.22535211267605634,0.4185515355915575,0.0,1.0,0.0,10305.908450704226,1640.8996343358936,5423.0,12441.0,10878.0,4.880281690140845,2.1905108375804847,2,8,5.0,0.22183098591549297,0.2746478873239437,0.19718309859154928,0.528169014084507,0.4964788732394366,0.22535211267605634,0.0,1.0,0.14788732394366197,0.9225352112676056,0.0,0.9964788732394366,36,23,1,-0.0353356890459364,11.792780373906611,7.978798586572438,52.0,0.0,20.0368454928655,7.717314487632509,100.0,0.0,0.2793101938654641,0.07773851590106007,1.0,-0.7420494699646644,560.7648341176708,425.97173144876325,1846.0,0.42275352171830893,0.15921931018354496,77.294,0.3567288534685746,0.3861619271871038,0.2571092193443217,95.3,118.0,265.25,317.0,0.0,3.75,99.0,100.0,1.0
2024_20_TSU_8.0,2024,20,TSU,8.0,RB,77.129,27.446,29.758,19.925,SOFT,2.0,284,196.95070422535213,84.24944683965903,66.0,344.0,191.5,278.0,62.943661971830984,42.64526612577692,0.0,100.0,86.0,0.20422535211267606,0.4038460399070899,0.0,1.0,0.0,10081.13028169014,1654.2539874673146,5816.0,12467.0,10761.0,4.866197183098592,2.1522570066015665,2,8,5.0,0.2535211267605634,0.2711267605633803,0.19014084507042253,0.5387323943661971,0.4823943661971831,0.20422535211267606,0.0,1.0,0.15492957746478872,0.9154929577464789,0.0,0.9964788732394366,31,21,1,-0.0176678445229682,11.783645304803747,7.939929328621908,56.0,0.0,19.23483099494912,7.067137809187279,100.0,0.0,0.26631182064565373,0.0706713780918728,1.0,2.706713780918728,571.4178479366749,416.6289752650177,2010.0,0.4277692083967383,0.16409409870159644,77.129,0.35584540185922287,0.3858211567633445,0.2583334413774326,93.0,117.25,268.5,315.70000000000005,0.0,0.0,100.0,100.0,1.0
2024_20_VER_17.0,2024,20,VER,17.0,Red Bull Racing,76.171,27.222,29.318,19.631,SOFT,2.0,289,200.3840830449827,84.39063367060596,67.0,348.0,192.0,281.0,62.7681660899654,44.08685663015537,0.0,100.0,100.0,0.21107266435986158,0.40877768116449775,0.0,1.0,0.0,9975.055363321799,1741.132516889138,5335.0,12359.0,10648.0,5.038062283737024,2.0160650918163827,2,8,5.0,0.24567474048442905,0.2837370242214533,0.16262975778546712,0.5536332179930796,0.5190311418685121,0.21107266435986158,0.0,1.0,0.15916955017301038,0.9204152249134948,0.0,0.9965397923875432,31,23,1,-0.034722222222222224,11.339188126978787,7.75,66.0,0.0,20.255510714018403,7.493055555555555,100.0,0.0,0.2768664881577551,0.0763888888888889,1.0,2.548611111111111,555.4124917178694,412.65277777777777,1790.0,0.42114439624259853,0.17454865697199726,76.171,0.3573801052894146,0.38489713933124153,0.2577227553793438,96.0,122.0,270.0,324.0,0.0,1.0,100.0,100.0,1.0
2024_20_ZHO_8.0,2024,20,ZHO,8.0,Kick Sauber,78.072,27.746,30.217,20.109,SOFT,2.0,293,196.46075085324233,84.57506187532535,65.0,345.0,187.0,280.0,60.61433447098976,43.66848256078655,0.0,100.0,82.0,0.22525597269624573,0.41846550160605855,0.0,1.0,0.0,9837.682593856654,1768.9574453414264,5126.0,12263.0,10392.0,5.122866894197952,2.0030599808834206,2,8,5.0,0.26621160409556316,0.29692832764505117,0.19112627986348124,0.5119453924914675,0.4778156996587031,0.22525597269624573,0.0,1.0,0.15699658703071673,0.9215017064846417,0.0,0.9965870307167235,36,23,1,-0.03424657534246575,11.915172333323849,7.965753424657534,61.0,0.0,18.71489841491031,6.8493150684931505,100.0,0.0,0.2749570413181789,0.07534246575342465,1.0,1.6575342465753424,568.5830817058722,399.5890410958904,2114.0,0.4304934268448539,0.17981444598000026,78.072,0.3553898965057895,0.3870401680500051,0.25756993544420537,95.4,116.0,275.0,317.6,0.0,0.0,100.0,100.0,1.0
2024_22_ALB_5.0,2024,22,ALB,5.0,Williams,94.425,26.756,31.586,36.083,SOFT,5.0,355,232.6112676056338,85.808128408275,83.0,350.0,251.0,267.0,72.32112676056337,40.64721418899079,0.0,100.0,100.0,0.17183098591549295,0.3777659195819718,0.0,1.0,0.0,10316.261971830985,1655.1101390601866,6189.0,12552.0,10865.0,6.084507042253521,1.9625482028211676,3,8,7.0,0.17183098591549295,0.2084507042253521,0.1352112676056338,0.6563380281690141,0.6197183098591549,0.17183098591549295,0.0,1.0,0.016901408450704224,0.8507042253521127,0.0,0.9971830985915493,37,15,1,-0.002824858757062147,10.927134038096135,6.65819209039548,49.0,0.0,13.812586123198106,3.824858757062147,100.0,0.0,0.19914832828126827,0.03954802259887006,1.0,0.00847457627118644,488.9916924469022,315.83898305084745,2078.0,0.36889067882022386,0.16043700165617536,94.425,0.28335716176859943,0.3345088694731268,0.38213396875827377,107.0,144.5,312.0,331.0,0.0,38.0,100.0,100.0,1.0
2024_22_ALO_5.0,2024,22,ALO,5.0,Aston Martin,94.258,26.689,31.599,35.97,SOFT,5.0,353,236.32577903682719,87.1447257474528,85.0,352.0,255.0,267.0,73.8158640226629,39.42617638043864,0.0,99.0,99.0,0.14447592067988668,0.35207069298088295,0.0,1.0,0.0,10709.501416430596,1444.7695497360744,6794.0,12614.0,11156.0,5.90084985835694,2.1608143358166427,2,8,7.0,0.17563739376770537,0.19830028328611898,0.11898016997167139,0.6827195467422096,0.6657223796033994,0.14447592067988668,0.0,1.0,0.025495750708215296,0.8498583569405099,0.0,0.9971671388101983,49,13,1,-0.002840909090909091,13.049652838282297,6.826704545454546,122.0,0.0,14.430104650622608,4.375,99.0,0.0,0.18490006540840973,0.03409090909090909,1.0,0.03125,469.88613113033296,310.11647727272725,1646.0,0.36874828511143015,0.1349053978852366,94.258,0.2831483799783573,0.3352394491714231,0.3816121708502196,106.2,150.0,318.0,334.0,0.0,49.0,99.0,99.0,1.0
2024_22_BOT_7.0,2024,22,BOT,7.0,Kick Sauber,94.43,26.587,31.768,36.075,SOFT,2.0,347,233.64265129682997,87.42570237478722,82.0,351.0,251.0,269.0,73.32853025936599,40.439012367317076,0.0,100.0,100.0,0.1729106628242075,0.378716116134605,0.0,1.0,0.0,10274.440922190202,1845.287164972083,5467.0,12511.0,11019.0,6.118155619596542,1.8655343882510529,3,8,6.0,0.18155619596541786,0.207492795389049,0.1239193083573487,0.6685878962536023,0.6426512968299711,0.1729106628242075,0.0,1.0,0.020172910662824207,0.8472622478386167,0.0,0.9971181556195965,33,15,1,-0.002890173410404624,11.080600244012654,6.979768786127168,46.0,0.0,14.444295800052707,4.23121387283237,100.0,0.0,0.20144406207413396,0.04046242774566474,1.0,-0.08959537572254335,513.6937118853612,338.742774566474,2463.0,0.37418554313406477,0.17959976401117145,94.43,0.28155247273112355,0.33641851106639836,0.38202901620247803,104.0,143.5,313.0,335.0,0.0,44.5,100.0,100.0,1.0
2024_22_COL_12.0,2024,22,COL,12.0,Williams,93.749,26.398,31.45,35.901,SOFT,6.0,348,234.13505747126436,85.56051252449872,91.0,350.0,250.0,259.0,71.59770114942529,41.007403498321125,0.0,100.0,100.0,0.1839080459770115,0.38796700986294197,0.0,1.0,0.0,10455.083333333334,1548.694177641199,6803.0,12651.0,10999.5,6.0344827586206895,2.025476218168138,3,8,7.0,0.1810344827586207,0.21551724137931033,0.14080459770114942,0.6436781609195402,0.6264367816091954,0.1839080459770115,0.0,1.0,0.017241379310344827,0.8333333333333334,0.0,0.9971264367816092,40,17,1,0.002881844380403458,11.293892809494752,6.723342939481268,69.0,0.0,13.025985589506641,4.005763688760807,100.0,0.0,0.21504133222818814,0.04610951008645533,1.0,0.069164265129683,462.47996469666805,310.5821325648415,1950.0,0.3654322998383087,0.1481283437219087,93.749,0.2815816702044822,0.33547024501594686,0.38294808477957104,109.7,147.0,314.25,333.0,0.0,35.75,100.0,100.0,1.0
2024_22_GAS_24.0,2024,22,GAS,24.0,Alpine,92.664,26.222,30.928,35.514,SOFT,3.0,348,238.67528735632183,86.14344158864117,90.0,354.0,256.0,264.0,75.9367816091954,39.130190191523354,0.0,100.0,100.0,0.13218390804597702,0.3391782756601372,0.0,1.0,0.0,10613.474137931034,1520.5387835937627,6635.0,12648.0,11085.5,5.9798850574712645,2.027803282840107,3,8,6.0,0.16666666666666666,0.1839080459770115,0.1235632183908046,0.6925287356321839,0.6781609195402298,0.13218390804597702,0.0,1.0,0.014367816091954023,0.8448275862068966,0.0,0.9971264367816092,39,13,1,-0.002881844380403458,12.50236938447602,6.85014409221902,84.0,0.0,14.464626975003938,4.086455331412104,100.0,0.0,0.18623125657326026,0.0345821325648415,1.0,-0.19596541786743515,491.5115375495968,313.8155619596542,2137.0,0.3609231711536032,0.143264944525523,92.66400000000002,0.28297936631269965,0.3337650004316671,0.3832556332556333,109.7,153.0,317.25,337.3,0.0,61.75,100.0,100.0,1.0
2024_22_HAM_17.0,2024,22,HAM,17.0,Mercedes,92.567,26.0,30.927,35.64,SOFT,5.0,350,238.16571428571427,84.53588764324653,90.0,347.0,260.5,257.0,77.99142857142857,37.560380206769985,0.0,104.0,100.0,0.14,0.34748379195777235,0.0,1.0,0.0,10727.968571428572,1481.4836641512286,6793.0,12787.0,11205.5,6.062857142857143,2.0638914636682575,3,8,7.0,0.10857142857142857,0.16285714285714287,0.11428571428571428,0.7228571428571429,0.7028571428571428,0.14,0.0,1.0,0.022857142857142857,0.8428571428571429,0.0,0.9971428571428571,37,17,1,0.008595988538681949,13.057892118803315,6.69054441260745,85.0,0.0,13.830875006603012,4.148997134670487,100.0,0.0,0.21442250696755896,0.045845272206303724,1.0,0.2693409742120344,514.3252322104736,322.7679083094556,1853.0,0.35494566418503665,0.13809545155611408,92.56700000000001,0.2808776345781974,0.33410394633076584,0.3850184190910368,110.0,158.0,315.75,333.0,0.0,63.25,100.0,100.0,1.0
2024_22_HUL_16.0,2024,22,HUL,16.0,Haas F1 Team,93.062,26.353,30.942,35.767,SOFT,2.0,352,237.41761363636363,85.83246801979317,91.0,351.0,257.5,260.0,75.17329545454545,39.34290876410538,0.0,100.0,100.0,0.15625,0.36360904617671225,0.0,1.0,0.0,10676.994318181818,1417.5924737455564,6782.0,12466.0,11127.5,5.948863636363637,2.0569384667500037,3,8,7.0,0.15625,0.1875,0.125,0.6875,0.6704545454545454,0.15625,0.0,1.0,0.017045454545454544,0.8465909090909091,0.0,0.9971590909090909,39,17,1,-0.002849002849002849,12.86268103035146,6.84045584045584,133.0,0.0,13.955644019535608,4.15954415954416,100.0,0.0,0.2138089935299395,0.045584045584045586,1.0,-0.33048433048433046,459.336707076683,302.0911680911681,1819.0,0.3615252748317861,0.13277074347895296,93.06200000000001,0.28317680685994284,0.33248801874019474,0.3843351743998625,107.1,155.25,316.0,336.0,0.0,52.75,100.0,100.0,1.0
2024_22_LAW_13.0,2024,22,LAW,13.0,RB,94.257,26.573,31.654,36.03,SOFT,7.0,341,230.65982404692082,85.79634812585938,89.0,350.0,241.0,261.0,72.34897360703812,41.042928463799896,0.0,100.0,100.0,0.17302052785923755,0.37882088292763566,0.0,1.0,0.0,10386.724340175953,1579.3044244111509,6479.0,12431.0,11020.0,5.821114369501466,2.0508878827155277,3,8,6.0,0.20234604105571846,0.21407624633431085,0.12316715542521994,0.6627565982404692,0.6304985337243402,0.17302052785923755,0.0,1.0,0.017595307917888565,0.8387096774193549,0.0,0.9970674486803519,39,13,1,-0.0029411764705882353,11.577237999693379,6.932352941176471,87.0,0.0,14.43345016882004,4.358823529411764,100.0,0.0,0.18814417367671946,0.03529411764705882,1.0,0.16176470588235295,544.9209141366694,368.23823529411766,2529.0,0.3719605201311811,0.15205028772183599,94.257,0.28192070615445003,0.335826516863469,0.3822527769820809,106.0,144.0,311.0,333.0,0.0,40.0,100.0,100.0,1.0
2024_22_LEC_22.0,2024,22,LEC,22.0,Ferrari,92.783,26.337,30.898,35.548,SOFT,3.0,352,241.33522727272728,83.58056391491783,90.0,351.0,263.0,261.0,77.38068181818181,37.02524697411097,0.0,100.0,99.0,0.1590909090909091,0.3662814957954253,0.0,1.0,0.0,10761.571022727272,1304.1674907557885,6934.0,12507.0,11132.0,6.059659090909091,2.0379219340729935,3,8,7.0,0.022727272727272728,0.17045454545454544,0.11363636363636363,0.7159090909090909,0.6818181818181818,0.1590909090909091,0.0,1.0,0.019886363636363636,0.84375,0.0,0.9971590909090909,38,25,1,-0.008547008547008548,11.682095501722083,6.754985754985755,71.0,0.0,13.68815963837777,4.07977207977208,97.0,0.0,0.26186146828319085,0.06837606837606838,1.0,-0.28205128205128205,432.8778484149445,286.5156695156695,1763.0,0.34632558561566895,0.12118746305734805,92.783,0.2838558787708955,0.3330135908517724,0.3831305303773321,113.0,163.75,316.25,333.90000000000003,4.0,62.75,100.0,100.0,1.0
2024_22_MAG_11.0,2024,22,MAG,11.0,Haas F1 Team,93.297,26.341,31.167,35.789,SOFT,2.0,353,238.6373937677054,85.17031043475122,88.0,349.0,259.0,261.0,74.0084985835694,40.56479715810226,0.0,100.0,100.0,0.16147308781869688,0.36848906019569183,0.0,1.0,0.0,10668.475920679886,1400.298969746897,6658.0,12403.0,11156.0,5.980169971671388,2.070395486622678,3,8,7.0,0.18413597733711048,0.2096317280453258,0.10198300283286119,0.6883852691218131,0.660056657223796,0.16147308781869688,0.0,1.0,0.019830028328611898,0.8413597733711048,0.0,0.9971671388101983,41,15,1,-0.005681818181818182,12.28159494783045,6.801136363636363,109.0,0.0,15.02817866030857,4.181818181818182,100.0,0.0,0.1997148965050927,0.03977272727272727,1.0,0.014204545454545454,482.8834361448622,321.56534090909093,1839.0,0.3569026173561792,0.1312557651306634,93.297,0.2823349089466971,0.33406218849480696,0.383602902558496,110.0,155.0,317.0,334.8,0.0,43.0,100.0,100.0,1.0
